"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"they";-0,977082297844231;0,133829160826967;-0,583443807384104;-0,852702758223408;0,116793124611569;-0,509173224120887;0,808142947236224;0,0110621531642703;0,180794899599506;0,00778733196813821;0,000146092495646011;0,00277667127747992;0,0081569236744999;0,209252819210294;0,00035716511528319
"their";-1,0710229413222;0,899874873779735;3,71801591128186;-0,269611426367335;0,226527872477097;0,935945939551624;0,110177991591443;0,0567510389462925;0,833070969462264;0,00445558415551934;0,00314536721095395;0,0536944739426882;0,00388424936880948;0,621205960461912;0,00149891957783417
"didn_t";1,12663248920027;1,38863436744615;-0,735312574828842;0,582700958772956;0,718209873274934;-0,380307994361783;0,42092259838897;0,466579636473197;0,112497765137832;0,00369771052356261;0,00561751429341396;0,00157511531181226;0,00291318702660711;0,334322353967393;0,000325611098355892
"do";-0,977082297844231;0,133829160826968;-0,583443807384104;-0,852702758223408;0,116793124611569;-0,509173224120887;0,808142947236224;0,0110621531642704;0,180794899599506;0,00370825331816105;6,95678550695294e-05;0,00132222441784758;0,00388424936880948;0,209252819210294;0,000170078626325329
"coast";-0,977082297844231;0,133829160826967;-0,583443807384104;-0,852702758223408;0,116793124611569;-0,509173224120887;0,808142947236224;0,0110621531642703;0,180794899599506;0,00241036465680468;4,5219105795194e-05;0,000859445871600927;0,00252476208972616;0,209252819210294;0,000110551107111464
"country";-0,121403378487958;-1,70191841114948;-0,151730356813539;-0,070872779631664;-0,993544743208553;-0,0885770418897063;0,00687885066279486;0,986379572291845;0,00674157704535937;6,8698917731398e-05;0,0135009964414507;0,000107308298366738;0,00466109924257137;0,281810453261601;0,000370171131796508
"com";1,58995446022459;-5,37341355510238;0,711696544327591;0,281471623951215;-0,951262113068632;0,125992528153327;0,105713604785475;0,880996748562261;0,0132896466522625;0,00785536666719927;0,0897217268880419;0,00157393504356678;0,00310739949504758;0,941463550277791;0,00275425478035087
"been";0,879136631900915;1,24101022549095;-0,717445661011814;0,522803506428273;0,738001891693594;-0,426649389455768;0,34821253172136;0,506284491489654;0,145502976788984;0,00255175387421858;0,00508483364850315;0,00169943303565343;0,00330161196348806;0,286825952568811;0,000271620734150145
"has";0,457268693322473;0,989378165340045;-0,686990694278243;0,35491788627628;0,767924881581073;-0,53322103320281;0,171467755782984;0,585701627272524;0,242830616944489;0,000893393372235875;0,00418238908314934;0,00201651518907513;0,00427267430569042;0,212600608447093;0,000193120685893501
"air";-0,977082297844231;0,133829160826967;-0,583443807384104;-0,852702758223408;0,116793124611569;-0,509173224120887;0,808142947236224;0,0110621531642703;0,180794899599506;0,00241036465680468;4,5219105795194e-05;0,000859445871600927;0,00252476208972616;0,209252819210294;0,000110551107111464
"is";-0,446734032202761;0,45016660787382;-0,621730051277735;-0,503006939142769;0,506871899627561;-0,700046353138255;0,338276893201291;0,250630010190983;0,411093096607725;0,00461234883819155;0,00468350106943289;0,00893362644062071;0,0231112837444164;0,147875810494567;0,000505380342629943
"it";0,340447262704809;1,3962648538121;1,81111118119018;0,147248976264933;0,603907250377292;0,783335031726954;0,0322276679716253;0,395527842876314;0,572244489152061;0,00155319467258509;0,0261253315978584;0,0439558236616068;0,0134006603223927;0,365106590720597;0,00178634584551284
"in";0,94777326279674;-0,0674320818881683;0,352152699306556;0,935307880237452;-0,0665451960363509;0,347521087202213;0,917167888786317;0,00338754702559898;0,0794445641880852;0,0197135326892559;9,97903826875721e-05;0,00272155800545057;0,0219460089337735;0,190530408511907;0,000796680429627442
"if";-0,977082297844231;0,133829160826967;-0,583443807384104;-0,852702758223408;0,116793124611569;-0,509173224120887;0,808142947236224;0,0110621531642703;0,180794899599506;0,00203953932498858;3,82623202882411e-05;0,000727223429816169;0,00213633715284521;0,209252819210294;9,35432444789308e-05
"make";-0,977082297844231;0,133829160826967;-0,583443807384104;-0,852702758223408;0,116793124611569;-0,509173224120887;0,808142947236224;0,0110621531642703;0,180794899599506;0,00203953932498858;3,82623202882411e-05;0,000727223429816169;0,00213633715284521;0,209252819210294;9,35432444789308e-05
"the";0,152398023926234;-0,511347366441528;0,0569675478154123;0,284003287374554;-0,952927927267672;0,10616260261403;0,107500796070134;0,883074444618126;0,00942475931173924;0,00181326731288436;0,0204143336424564;0,000253371762409928;0,0780734123130705;0,0894865493795974;0,000625199590791724
"just";-0,977082297844231;0,133829160826968;-0,583443807384104;-0,852702758223408;0,116793124611569;-0,509173224120887;0,808142947236224;0,0110621531642704;0,180794899599506;0,00444990398179326;8,34814260834353e-05;0,0015866693014171;0,00466109924257137;0,209252819210294;0,000204094351590395
"had";-1,12160636473341;1,31236102690815;6,03418652902507;-0,178705577258095;0,209098523563024;0,961427128856168;0,0496054929435116;0,0495527486858093;0,900841758370678;0,00317615282313779;0,00434837619815815;0,0919301401965195;0,00252476208972616;0,969526862696911;0,00237323177070924
"right";-0,977082297844231;0,133829160826967;-0,583443807384104;-0,852702758223408;0,116793124611569;-0,509173224120887;0,808142947236224;0,0110621531642703;0,180794899599506;0,00259577732271274;4,86974985486705e-05;0,000925557092493306;0,00271897455816663;0,209252819210294;0,00011905503842773
"float";1,65256118596139;1,70233566910094;-0,773279766690026;0,662251209679841;0,682197951712983;-0,30988593055542;0,523110954229889;0,405024576956656;0,0718644688134537;0,00636463423580375;0,00675380865479128;0,00139357917476523;0,00233054962128569;0,439890828513309;0,000450970536438436
"down";3,19027897177321;-1,8850399294248;0,0632034967776952;0,86081608769487;-0,508630345983241;0,017053864977385;0,796821884215692;0,202981893488817;0,000196222295491788;0,0494167795578673;0,0172527458512616;1,93954263202958e-05;0,00485531171101185;0,688069490008346;0,00229869694639904
"was";-0,270489227936894;0,946757550311326;1,41063149884561;-0,157234726371042;0,550347847484888;0,819996638768583;0,0370324341409716;0,331033637339024;0,631933928520004;0,00059679660944954;0,00731145738609499;0,0162313092780128;0,0081569236744999;0,270609544983773;0,000597327652966718
"war";-0,977082297844231;0,133829160826968;-0,583443807384104;-0,852702758223408;0,116793124611569;-0,509173224120887;0,808142947236224;0,0110621531642704;0,180794899599506;0,00315201532043689;5,91326768091e-05;0,00112389075517044;0,00330161196348806;0,209252819210294;0,000144566832376529
"it_s";0,337739444058581;0,918082414963956;-0,678361787037065;0,283712703416568;0,771220680589077;-0,569847140689311;0,112073693381049;0,604248686151687;0,283677620467262;0,000531681951787141;0,00392872551873862;0,0021449200113985;0,00466109924257137;0,194229060000418;0,000175839632155274
"no";-0,977082297844231;0,133829160826968;-0,583443807384104;-0,852702758223408;0,116793124611569;-0,509173224120887;0,808142947236224;0,0110621531642704;0,180794899599506;0,00370825331816105;6,95678550695294e-05;0,00132222441784758;0,00388424936880948;0,209252819210294;0,000170078626325329
"for";0,096719764061023;-1,86055355686657;2,34125317893662;0,0323253720237214;-0,621828294140835;0,782486193443326;0,00156581179512646;0,422771512876253;0,575662675328618;0,00013262653553728;0,0490777133951692;0,0777135464547097;0,0141775101961546;0,470575935887938;0,00313949212174927
"time";-0,977082297844231;0,133829160826967;-0,583443807384104;-0,852702758223408;0,116793124611569;-0,509173224120887;0,808142947236224;0,0110621531642703;0,180794899599506;0,00278118998862079;5,21758913021469e-05;0,000991668313385685;0,00291318702660711;0,209252819210294;0,000127558969743997
"shoot";5,15139015747554;-2,83509597189621;0,367508110500895;0,874378186475146;-0,481218855223426;0,0623794869639916;0,816862173245362;0,180529295997623;0,00260853075701571;0,0876142842157913;0,0265375948509723;0,000445923012590201;0,00330161196348806;1,09732258382136;0,00397552660718481
"did";-0,977082297844231;0,133829160826967;-0,583443807384104;-0,852702758223408;0,116793124611569;-0,509173224120887;0,808142947236224;0,0110621531642703;0,180794899599506;0,00259577732271274;4,86974985486705e-05;0,000925557092493306;0,00271897455816663;0,209252819210294;0,00011905503842773
"fly";0,0408442120160104;0,74099297048141;-0,656928694857364;0,0412106765952755;0,747641346438803;-0,66282282491608;0,00247858887582373;0,595228735677586;0,402292675446587;1,00438413889052e-05;0,00330572694724971;0,00259821608349913;0,00602058652165469;0,157947421388031;0,000150197907480477
"can";1,45028091797635;1,58168132231064;-0,758677000589571;0,637178638825265;0,694909199668361;-0,333323546184576;0,490303468252471;0,425511138477645;0,0841853932698828;0,00531036932095592;0,00631623722460716;0,0014532298088768;0,00252476208972616;0,39875295683977;0,00040144707081957
"spy";0,512181606112409;0,413495844488645;0,801216320979791;0,493932904601033;0,398763253251053;0,772669498303785;0,332122839095926;0,157944805023368;0,509932355880706;0,00667415608677903;0,00435001447982685;0,0163323236907313;0,0254418333657021;0,171103492041203;0,000744845417269166
"trump";2,5291090138966;2,22517117185894;-0,836558419792;0,728646888717648;0,641081124748031;-0,241015980909755;0,612197861975047;0,34577677562912;0,0420253623958325;0,0447213296854204;0,0346183575037084;0,00489296555255312;0,00699164886385706;0,622308755804764;0,00270764318350084
