"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"need";-1,6810374404364;-0,367176042247577;-0,357389491759936;-0,546460538123723;-0,913411524478293;-0,19950943413503;-0,194191796475527;-0,296925779990504;0,899845164101329;0,0293902212355952;0,0235258194796484;0,047238795183426;0,0168298622835076;0,000802924042234186;0,000760692873321429;0,00177845712885282;0,00595560368164591;1,1810525970937;0,00830738365355685
"float";0,433284502935188;-0,52786763334648;0,101000118746076;0,539895277259038;0,494394264781306;-0,602317250495383;0,115245015946855;0,616041254305622;0,354750675592647;0,360469193117897;0,0111498461696692;0,273630285119789;0,00111807799963277;0,00165949465169624;6,07532560118768e-05;0,00173598051676922;0,00595560368164591;0,484827545967928;0,00139991079730488
"worry";0,480122843113904;-0,849008018498746;-1,16568452434832;0,717378046405531;0,285666773111239;-0,505148597840335;-0,69356695127562;0,426830496729553;0,130558380783686;0,279489031616896;0,44515398589646;0,144798601702959;0,00112326015176936;0,0035123614181248;0,00662121477679829;0,0025076780472017;0,00487276664861938;0,88557579520432;0,00382144039061498
"hunter";0,00613800685428558;1,48154476946527;-0,643964882423474;-0,406170425944263;0,00368486084821135;0,889423300670184;-0,386594710497676;-0,243838355967027;2,06489161662795e-05;0,823594144275336;0,131466493572752;0,0449187132357489;1,83582107898923e-07;0,0106956005064262;0,00202069135254581;0,000803881826857443;0,00487276664861938;0,900232079352547;0,003948976811185
"entire";-0,323127008952884;-0,0739629125125183;0,0532619824566945;-2,07717944158769;-0,153567470561403;-0,0351511853704496;0,0253129812622783;-0,98718826934483;0,0463377535653824;0,00166210184464071;0,000728234578906575;0,951271910011071;0,000565300833323427;2,96183672297479e-05;1,53591704126542e-05;0,0233604463051139;0,00541418516513265;1,00041805029281;0,00541871291473563
"national";-0,547726184941405;0,044196767326894;3,16931745500426;1,15891186190233;-0,160200381239302;0,0129267856275131;0,926970224391178;0,33896155999802;0,044257456673463;0,000197279347956924;0,857115045549864;0,0984302184287181;0,000974566238236491;6,3454929360507e-06;0,0326299073002535;0,00436299957874799;0,00324851109907959;1,73518595349717;0,00978084556539437
"million";0,30408249571392;2,1037201398688;-1,20492925157647;0,918306039311583;0,116496912524745;0,805955306751386;-0,46161992090288;0,351811826857909;0,0211061259714314;0,691580566854267;0,191688900852641;0,0956244063216614;0,000500628934486226;0,0239612259171066;0,00786060910289456;0,00456570645282148;0,00541418516513265;1,39496369302771;0,0105355912553628
"back";0,231764760236403;-0,3910356951564;-0,110056399081626;-1,86741714349834;0,120391462393871;-0,203125613833887;-0,057169393732358;-0,970039968871153;0,0283035621704777;0,0551594932090593;0,00369168875750685;0,912845255862958;0,000261740193171053;0,000745089460735267;5,90209522519368e-05;0,0169925398432504;0,00487276664861938;0,918126663005484;0,00410753065722484
"0001f602";0,446343179809003;-2,43326519375879;-1,71727565907271;2,1101206125213;0,121381951447996;-0,661720601926338;-0,467008974488166;0,573842212281767;0,0243833645876684;0,496107602212178;0,208777668132221;0,270731365067934;0,000431450425905818;0,0128224786208078;0,00638665011205978;0,00964289983624746;0,00216567406605306;1,9050125148419;0,00785938859058855
"traverse";0,34786565730552;0,353825092126747;0,467163807379966;-1,29087378311245;0,238308880213211;0,242391451197512;0,320035282227021;-0,884326116389062;0,104249797113863;0,0738364031198089;0,10875235587799;0,713161443888337;0,000524138670417331;0,000542250983512727;0,000945282178346492;0,00721756415344684;0,00433134813210612;0,718041743160289;0,00223317355677603
"president";-0,60463888356909;0,248804364012628;-0,0978032824859232;-1,58754633803193;-0,35159600179109;0,144679116729381;-0,0568723646767679;-0,923154233507597;0,219500127968257;0,0254448437115639;0,00332198511440735;0,751733043205772;0,00118761725887496;0,000201094569198901;3,10735746562684e-05;0,00818723348803006;0,00324851109907959;0,860110857591259;0,0024032182588404
"pay";-1,30841857010961;1,05572255532549;-0,475466444842468;-0,363463579142529;-0,73318499529314;0,591584340393719;-0,266432219083124;-0,203670330466587;0,640852045644564;0,285630871453449;0,048949956457284;0,0245671264447046;0,00834197747237088;0,00543094262285161;0,00110157826829465;0,000643720606533773;0,00487276664861938;1,08929010381259;0,00578179554541219
"missile";0,566541045273491;0,525958170491227;0,180119056096908;0,605929347061409;0,567337578749078;0,52669764610919;0,180372296103028;0,606781258873981;0,451107125418019;0,266170860229365;0,0263745124837012;0,256347501868915;0,00086889213854786;0,000748868427467456;8,78258645621035e-05;0,000993910053140945;0,00270709258256632;0,562169503309387;0,000855534787360918
"mark";-3,181262649696;0,596256648752383;1,28483233263856;1,37183894697423;-0,849964447194394;0,159306856631668;0,343279359047256;0,366525641105462;0,825914470183049;0,0198629458973115;0,0779250561566349;0,0762975277630041;0,0164381679150257;0,000577458567159864;0,00268131151541978;0,00305675489404768;0,00162425554953979;2,33296237771077;0,00884035753516062
"high";0,388695854851792;0,27392972061345;2,28916806626375;0,291260598843951;0,164973696883554;0,116263649667967;0,971588747256655;0,123619372699835;0,0461224917628765;0,0156823961648824;0,925329673167929;0,0128654389043135;0,0004907995698288;0,000243760125074269;0,0170231416424528;0,000275580085887181;0,00324851109907959;1,20622763615101;0,00472653527952718
"florida";0,945554041518635;2,82074072845286;-1,23225109175628;0,76452877444297;0,285698501212761;0,852284864791509;-0,372323817121158;0,231001841673246;0,119052830177363;0,72532812926493;0,116953608122636;0,0386654324350719;0,00338847163942911;0,0301548715755655;0,00575479115968692;0,00221522995596042;0,00378992961559285;1,82638461206114;0,0126419952670363
"cuba";0,621338208104474;1,31058086521287;1,03135551516669;0,647692094674974;0,328072235685242;0,691998639208728;0,544565110005512;0,34198732793839;0,161827798017894;0,492907943747107;0,25790631844538;0,0873579397896191;0,00125412399193442;0,00557971479457104;0,00345542241038901;0,00136276680943516;0,00324851109907959;1,02938359907574;0,00344222174568315
"call";-4,96995055481888;0,904540764823856;-0,474008122641748;0,956709585050772;-0,962572757729136;0,175190132954281;-0,0918052002257607;0,185294113788579;0,955705235249179;0,0216729128640439;0,00502851308475535;0,0175933388020203;0,0534930341469291;0,00177194151646589;0,000486591662870285;0,00198222681132219;0,00216567406605306;3,38817498511068;0,024861352960974
"world";-2,77303136399332;0,995249839124839;-0,47488311596218;0,164605686534791;-0,927812341672327;0,332994821399232;-0,158888363673979;0,0550744537041572;0,903424761063208;0,0796687175863746;0,01532512663856;0,00158139471185657;0,0208167378064175;0,00268143541493779;0,000610487205809282;7,33487602587711e-05;0,00270709258256632;1,94439516776003;0,0102346306670508
"well";0,272741991390214;-1,49568951052952;-0,718707889601043;-0,350754242200015;0,158768411751981;-0,870669920867156;-0,418373824888298;-0,204180858493812;0,037840934407099;0,779079723678464;0,151988542468156;0,0310907994462821;0,000322201164558743;0,00968960308352147;0,00223731902793626;0,000532879430086873;0,00433134813210612;0,934430116859619;0,00378195839001313
"reason";-1,63037814555207;0,435249096190244;0,18099404941734;1,39803324557739;-0,7414770608236;0,19794623808576;0,0823139933239766;0,635809296568673;0,703630687590575;0,0343308855343341;0,00501585372756048;0,257022573147529;0,00719581185028105;0,000512836425918853;8,86812288156105e-05;0,00529100421153127;0,00270709258256632;1,29536364832742;0,00454241196916113
"news";0,471787796212205;-0,0477374689991826;0,533211593060204;0,566279490216018;0,517901291424219;-0,0524034259522899;0,585328774642647;0,621628795073817;0,406245759710898;0,0028474452494673;0,300153070089961;0,290753724949675;0,000482043800010328;4,93528088023371e-06;0,000615732762260532;0,000694472032570252;0,00216567406605306;0,493319211297117;0,000527046766074303
"happen";0,285464299591816;-0,30292564814971;0,406535736465413;-1,12267480335266;0,225755279055285;-0,239564331963147;0,321502859597251;-0,887850998817095;0,0940930521393256;0,0725382727877538;0,110382339627692;0,722986335445229;0,000352960980363599;0,000397461606093869;0,00071584755830417;0,00545922561595203;0,00433134813210612;0,620224290366822;0,00166617507465524
"enter";0,390573496390282;0,139394421992283;-0,437476903300396;-1,08676260375401;0,314282658594904;0,112166467878451;-0,352024409013471;-0,874484939520921;0,176706658046734;0,015409173076543;0,128234776976115;0,679649391900609;0,000578144879576453;7,36413828792308e-05;0,000725339624498717;0,00447610757900779;0,00378992961559285;0,619230100484645;0,00145323303812862
"big";0,389567123223742;-1,82067876849782;-0,500572167470533;1,42015309092947;0,162686644106079;-0,760331406795796;-0,209043323227036;0,593068374374848;0,0425341535863922;0,636035010502938;0,0406213902931848;0,280809445617487;0,000575169358136305;0,0125631284496;0,000949652119070403;0,00764366194463223;0,00378992961559285;1,25889395184404;0,00600633344554764
"attack";0,404484830426297;-0,422470518451935;3,7158817594872;2,18676816110449;0,0929621239154476;-0,0970957468183927;0,854015366204306;0,502581549356752;0,0153648716684117;0,0114751519035529;0,750060715837704;0,223099260590334;0,00053148233257712;0,000579798610593547;0,0448547176518343;0,0155342338616795;0,00324851109907959;2,1747709155657;0,0153642507910898
"administration";0,475422741412662;0,293052205966476;0,854709771936334;0,345730758458121;0,441045547093449;0,271861985658022;0,792906830349907;0,320731421172891;0,29478230881042;0,0766783342928739;0,55109572054739;0,0774436363493169;0,00085662559900721;0,00032547762206428;0,00276865271234663;0,000453009367302757;0,00378992961559285;0,583586168478214;0,00129074700177237
"wake";-0,525814426187881;-0,884920704556383;-0,398445703043525;-0,867080796798849;-0,374612667862684;-0,630455326956628;-0,283869746400271;-0,617745414282825;0,216353320180663;0,419515924444593;0,0718596426345789;0,292271112740165;0,00104784281294588;0,00296783571925715;0,000601685353501323;0,00284937940294602;0,00378992961559285;0,753401466549022;0,00215121623637657
"tell";-2,75505820754042;0,354517688757769;0,495171501767633;0,0579539738830805;-0,976223560693205;0,125619313414364;0,175458393324094;0,0205353319162611;0,970646754066326;0,011003139917658;0,0181367355639399;0,000213370452074856;0,0287668760631027;0,000476328934214972;0,00092927109536529;1,27290967091962e-05;0,00378992961559285;1,86369964200557;0,0131638519162328
"submarine";0,945554041518635;2,82074072845286;-1,23225109175628;0,76452877444297;0,285698501212761;0,852284864791509;-0,372323817121158;0,231001841673246;0,119052830177363;0,72532812926493;0,116953608122636;0,0386654324350719;0,00338847163942911;0,0301548715755655;0,00575479115968692;0,00221522995596042;0,00378992961559285;1,82638461206114;0,0126419952670363
"ship";0,874238204131544;2,0701684538512;-1,30154031565862;0,956756179882731;0,315889960661522;0,748017449202417;-0,47028775128995;0,34570631962493;0,148902217823615;0,571602533111599;0,190899610394665;0,0885956386701212;0,00289661454409422;0,0162421126103111;0,0064201680308572;0,00346923482090232;0,00378992961559285;1,50992349937284;0,00864054294407593
"problem";0,945554041518635;2,82074072845286;-1,23225109175628;0,76452877444297;0,285698501212761;0,852284864791509;-0,372323817121158;0,231001841673246;0,119052830177363;0,72532812926493;0,116953608122636;0,0386654324350719;0,00338847163942911;0,0301548715755655;0,00575479115968692;0,00221522995596042;0,00378992961559285;1,82638461206114;0,0126419952670363
"party";-0,555143490639369;0,338438071330907;0,655972278068836;-0,751925210074852;-0,466126158327078;0,284169481730592;0,550787036326648;-0,631353902966247;0,336308449445355;0,0855710509829847;0,271610425040346;0,306510074531315;0,00100114010351683;0,000372085527210127;0,0013978331226686;0,00183668063306804;0,00324851109907959;0,637987410350474;0,00132223476697035
"interest";0,376902704441487;-2,05823492046708;-1,31784855128404;1,12577067063277;0,138716581503078;-0,757519934807944;-0,485025561819194;0,414332550937823;0,0303768206626094;0,620175866925969;0,214814209028026;0,134633103383398;0,000384557792678146;0,0114681401944508;0,00470147483519612;0,00343085978033829;0,00270709258256632;1,44123181756081;0,00562303506212681
"illegal";0,820751326091227;1,50723924789995;-1,35350723358538;1,10092673396255;0,335366014344416;0,615870852915926;-0,553054636506811;0,449848083234407;0,173139593302036;0,399741063755784;0,272359518046219;0,154759824895962;0,00145886895350408;0,00491991369877641;0,00396747554167398;0,00262488288804213;0,00216567406605306;1,31458642361076;0,00374258249083211
"find";0,411282621062607;-0,802227727259222;-0,145977866576282;0,524818584140764;0,390465980947834;-0,761623809093894;-0,138589349392187;0,498255439888821;0,222891996725239;0,58056421398381;0,016241867754826;0,180301921536127;0,000641079458969625;0,00243908244974796;8,07616473801517e-05;0,00104387754402632;0,00378992961559285;0,580589085709587;0,00127752344619148
"day";-1,4336984676263;-0,203820109698741;1,20326574365213;0,936017671223963;-0,681862804702099;-0,0969362490035789;0,57226967405984;0,445167271196286;0,612363340213913;0,00847283543371324;0,24949671655699;0,129667107795384;0,00667728628935792;0,000134951717761581;0,00470335175911222;0,00284611504334661;0,00324851109907959;1,22103742578141;0,00484331043365101
"ccp";0,339200461922071;0,184296013295171;1,53539250570899;-0,544360529113126;0,202610473217125;0,110083288961861;0,917117271577289;-0,325156232923038;0,0697686493195321;0,0141000448703821;0,826864727628479;0,0892665781816085;0,000373763790042706;0,000110335746128296;0,00765813799649377;0,000962626049776899;0,00324851109907959;0,855858608975253;0,00237951475438134
"care";0,504313956288563;0,966795588581045;0,277905658220316;-0,562743328087707;0,400838151122654;0,768427189864689;0,220884607373064;-0,447278907066806;0,232007684673074;0,583728482034924;0,0407514778027431;0,143512355489258;0,000963902526016218;0,00354242337341548;0,000292702157063384;0,00120019511269659;0,00378992961559285;0,697791296311927;0,00184536483619965
"area";-0,606513870142163;-0,339872544308221;-0,972190130534563;0,625970097523003;-0,449532962455648;-0,251905058105928;-0,720563091734255;0,463953433220264;0,309567093424391;0,0665497837987029;0,460070004452782;0,163813118324123;0,00099582857248193;0,000312705323157941;0,00255861843505363;0,00106074326744168;0,00270709258256632;0,726505804496932;0,00142883238756831
