"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"mass";"chi.distance";"inertie"
"country";-0,327200970315041;0,949890591840259;0,343017086206765;0,573900428781347;-0,154845942098758;0,295104147361485;-0,268773418362319;-0,975866917658832;-0,310788061888705;0,52419530453827;-1,4296439244343;-0,146222810072569;0,424496514990907;0,153290872578296;0,256470307277701;-0,0691990881329418;0,131879063957904;-0,120112127014502;-0,436105072731109;-0,138888047008597;0,234257589097706;-0,638893435531931;0,048100395962384;0,296045335244368;0,0356767241955928;0,0881734358540558;0,00567594985687231;0,0193498076400491;0,0150766296949399;0,172033543826688;0,0157676214991343;0,0399954404443611;0,264105115781555;0,000690712741774867;0,00582123959010734;0,000759101428579221;0,00212491420745429;0,000154692037319044;0,000561848114773863;0,00046605903495591;0,00614397574826419;0,000623156254274437;0,00177277882129013;0,0131863338753026;0,00645161290322581;1,14722097739772;0,00849107078052499
"thing";-0,533785523273582;0,376848850672829;-0,23879382959556;-0,500685974110518;0,535497408944532;0,356770788194208;-0,564043626026434;0,911626932517909;-0,958964760313595;-0,581220598841436;1,3149179487611;-0,232204858532377;0,163935008057016;-0,103878964494176;-0,21780604890607;0,232949554955781;0,155200744098601;-0,245367595554721;0,396571644733668;-0,417164323117142;-0,252839841182629;0,572009398833516;0,128732129067536;0,046857522671951;0,0173873561117691;0,0674884417615821;0,068263338519207;0,0284405823965473;0,0667714663783994;0,150973291364776;0,150965152538293;0,0494470184839878;0,224673700705952;0,00183823861197711;0,000916226169376984;0,000367887051954281;0,00161733190110321;0,00185004822571811;0,000821196098765914;0,00205254975523257;0,00536170105865814;0,00593298975176329;0,00217946699688772;0,0111548981417684;0,00645161290322581;1,14401083488477;0,00844361800215319
"detect";2,80906830749079;-0,379918907112631;-0,0391432076016843;0,00292423214334239;0,130325398161888;-0,163011407307668;0,0535425181071728;0,0364602207511008;-0,146225775564202;0,130091274395414;-0,18341008573285;0,983585035001819;-0,133027221357968;-0,0137058515509639;0,00102390923260676;0,0456329634173934;-0,0570778504512869;0,0187477176706931;0,012766413478809;-0,0512004226429639;0,0455509858334279;-0,0642203733936162;0,980938982756942;0,0131036043822851;0,000128547665687365;6,33411971397989e-07;0,00111248694123425;0,00163365342497691;0,000165549216975309;6,6445938608089e-05;0,000965791335918811;0,000681582569320025;0,00120272235608143;0,0607621219516168;0,00111145055386499;1,1798346711737e-05;6,58463983853906e-08;0,000130787564625186;0,000204618230959372;2,2075264531635e-05;1,02363922574616e-05;0,000164647901197927;0,000130318078653786;0,000259032799853416;0,0077003121748179;2,18096213473554;0,0366272728046948
"person";-0,0359615366168856;0,291073686052443;-0,477865254137199;-0,134154141218557;0,191609453880455;-0,247383150655517;-0,645202965235441;-0,565114447218699;1,18658908617868;-0,533070653105863;-0,415771554542275;-0,0206561338141621;0,167191326470114;-0,274483505523001;-0,0770574940180213;0,110059549500862;-0,142095692899563;-0,370601482611274;-0,324599022739885;0,681571068768577;-0,306193221392748;-0,238817182876297;0,00103230481562464;0,0493888515520346;0,123020180011074;0,00856021788832059;0,0154413314481035;0,024158960565683;0,154360555911769;0,102498321056011;0,408366600973209;0,0734861957909301;0,0396864799872426;4,03714500264601e-06;0,000264486651546794;0,000712867433230831;5,61831434113069e-05;0,000114612433349738;0,000191046066269252;0,00129954276695714;0,000996943824522254;0,00439540164236738;0,000887089452245717;0,000539644075649845;0,00312174817898023;0,86067876193576;0,00231249094041813
"cross";1,17782433784949;0,0281456753292402;-0,212538198655442;0,333145409186323;0,0287347887903596;-0,0712202339866766;-0,357848516975919;-0,288400324842124;-0,630606952319166;0,772292760266496;0,0487415560004903;0,709246324414508;0,0169483819733895;-0,127983376934869;0,200608995219422;0,0173031263470072;-0,0428864369293127;-0,21548437844794;-0,17366500570679;-0,379730362762938;0,465048805657252;0,029350530744432;0,723011329035582;0,000301508087307021;0,0158888338469471;0,034466477491447;0,000226735477479046;0,00130736660338771;0,031002352525615;0,0174296234140037;0,0753042707802745;0,100705392553097;0,000356110184862724;0,00923884400969379;5,27569807942726e-06;0,000300836534527869;0,00073913582459553;5,49885926710727e-06;3,37802903916218e-05;0,000852815391313144;0,000553921314424427;0,00264834216566588;0,00397210310966106;1,58217808539367e-05;0,00665972944849116;1,06515986846482;0,00755589957386382
"allow";-0,429726751058775;1,58741468205358;0,24708223573128;1,13428161996299;0,266092786075406;0,319551233945003;0,0450191572249586;-0,927715622993397;-1,45959242607867;1,25647737919675;-1,80283666565709;-0,123808373848854;0,457349303771802;0,0711867477122571;0,326797348566865;0,0766638685065268;0,0920657569924342;0,0129704483938578;-0,267283715509904;-0,420522493211476;0,362003111774959;-0,519414431007964;0,0336497706424531;0,335327891608533;0,00750782864211969;0,139696105298978;0,00679802781236516;0,00920205588633348;0,000171555324769158;0,0630579035998858;0,141051781248898;0,0931990364131859;0,170338043522479;0,00111452389941527;0,0152084653092985;0,000368457711801262;0,00776508824311962;0,00042733730556499;0,000616290685194058;1,2232052237278e-05;0,00519438752075646;0,0128578338101395;0,00952826778950282;0,0196163124345661;0,00603537981269511;1,80139170348808;0,0195848803355827
"high";-0,173485416875155;-0,708988438374885;0,501624626318175;-1,36273576724457;0,322670619359342;-0,27915354463791;0,867435496586698;0,28907050704403;-0,977471409529662;-1,1302484786749;-0,860343379520492;-0,067362998246632;-0,27529453363506;0,194776825809259;-0,529139386773811;0,125290417821026;-0,108393086154999;0,336818257627304;0,112243763250563;-0,379544321547578;-0,438866434185796;-0,334064445358232;0,00963425377543992;0,117506530700054;0,0543605460638506;0,35420984151748;0,0175602375346609;0,0123363012888405;0,111886751954353;0,0107550432551657;0,111126671079372;0,132478298412175;0,0681455244186087;0,000156593079439887;0,0026153205293926;0,00130919493095135;0,00966206436694922;0,000541708265336845;0,000405445897418885;0,00391490291747457;0,000434764610003605;0,00497112568391209;0,00664652249504121;0,00385114844268856;0,00520291363163371;1,35912923903809;0,00961099005415333
"airspace";0,474039214349886;-0,0645202538557062;-0,224438583818993;-0,547990065064719;-0,561650624475097;1,20653756882266;-0,389191748827238;0,37330485099411;0,703085599242285;-0,178120870619952;0,443755512889705;0,258435505944006;-0,0351749896297143;-0,122358862319365;-0,298751844636972;-0,306199274039075;0,657777115479288;-0,212178578211805;0,203517399231041;0,383306437656888;-0,0971074879975598;0,241925513791875;0,132204639246168;0,00178855316915353;0,0200007911009843;0,105270989710522;0,0977845080717684;0,423551666647582;0,0413959217452251;0,0329653645042499;0,105670218552748;0,00604717476004208;0,0333201724915556;0,00126269631051391;2,33917388668738e-05;0,000283051467945937;0,00168739105266601;0,00177256783502148;0,00817997678136807;0,000851133375357025;0,000783064686356888;0,00277770920213753;0,000178278918389399;0,00110651650175653;0,00561914672216441;1,00253084722239;0,00564762511760161
"war";-0,508728295537602;0,556033159427901;-0,70162986787943;1,22583182568448;0,00455002612730702;-0,143675730947719;0,29886465863205;-1,27811927267833;0,0756128117841115;-0,575039514831076;0,688971236891649;-0,22488170552247;0,245792668337929;-0,310153224655004;0,541875012775407;0,00201132440372578;-0,0635113943948542;0,132112160347877;-0,564988510413603;0,0334244000628891;-0,254194366565301;0,304557517573087;0,0970585509526061;0,0846749528169156;0,124598303939173;0,33579094503957;4,09080900725346e-06;0,00382855937069656;0,0155604908247729;0,24632996312032;0,000779059874003025;0,0401755784721747;0,0511995047807582;0,000592476434024253;0,000707783895570677;0,0011269779784611;0,00344002087689291;4,73944048597173e-08;4,72569973562903e-05;0,000204478860764156;0,00373974560397701;1,30885057991455e-05;0,000756997893816598;0,00108667950424643;0,00228928199791883;1,25567085684318;0,00360953221810158
"weather";0,00221388281159647;-0,422968008686481;-0,0696646127752988;-0,86074017569578;0,142595015394675;0,085287956475886;0,997974178140325;0,263667698591956;-0,129887139567955;-0,898621574261734;-0,512683533900724;0,00125639826174574;-0,240038121306222;-0,0395352897351232;-0,488477734636306;0,080923944364645;0,0484016767747872;0,56635925628713;0,14963377304987;-0,0737121113735129;-0,509975766538203;-0,290952482870598;3,44278417579872e-06;0,0917713555365937;0,00230069460744873;0,310091506022058;0,00752538350397005;0,00252686766954211;0,324976010292805;0,0196348169726308;0,00430577062673817;0,183763379175175;0,0531007728088633;1,93807003051328e-08;0,000707416605842235;1,91904281351746e-05;0,00292957322603106;8,04023787497906e-05;2,8763095707975e-05;0,00393820952017946;0,000274899573430758;6,67102417227393e-05;0,00319311008134112;0,00103934312439662;0,00395421436004162;0,917501011859048;0,00332868970415924
"russian";-0,407824917961151;2,32038638611941;0,248341248108017;1,34934684529501;1,7785517410614;-0,473710568241023;3,9474818841763;1,34072212041767;1,91107993631435;-0,362249268354632;0,426137589426323;-0,0719079338159068;0,409131917477146;0,0437876776190808;0,237917644000897;0,313595308309708;-0,0835249311377681;0,696022370300287;0,236396927344444;0,336962759079107;-0,0638720079781561;0,0751368350176609;0,0101504660392519;0,239966517682344;0,00254021317875257;0,0662111061905423;0,101716376968507;0,00677284528752132;0,441764599809656;0,0441091284083841;0,0809867959983978;0,00259452731129505;0,00318742312535083;0,000865354649896044;0,0280134910556102;0,000320881246159456;0,00947313688297397;0,0164580972717613;0,00116754267670777;0,0810749907695112;0,00935242353890347;0,0190022191622438;0,000682749908550811;0,00094481397045826;0,00520291363163371;3,11270231541691;0,0504105915941821
"air";0,0310914117403391;-0,328524703185666;-0,745597577556245;-1,45639162969463;0,968805177754783;1,1367550783199;-0,292218439808843;0,749553508753546;0,0724459239715318;0,189213226676626;0,361355297736317;0,0128706411855868;-0,135996512818945;-0,308648541588048;-0,602889770591265;0,401047849668484;0,470572608639917;-0,120967124876865;0,31028614400445;0,0299898087800924;0,0783269530653803;0,149587108379541;0,000305036339029341;0,0248712906698939;0,118389626606259;0,398815679566579;0,156049724122026;0,20165595060059;0,0125169375000677;0,0712834052215731;0,000601750765546824;0,00365997757665181;0,0118506210317849;2,41417494445111e-06;0,00026954043022659;0,00138834317833359;0,00529717355848802;0,00234401699673959;0,00322716863621916;0,000213256898807861;0,00140311457852592;1,31073762333127e-05;8,94109764396591e-05;0,000326104435884544;0,00249739854318418;1,36889921552247;0,00467983782457781
"year";0,580935482835627;0,550944797855854;0,231625744683045;0,0505688892493108;-0,967491798497068;-0,531370393353204;-1,4176059449747;0,943182211150809;0,674836451666123;-0,21174609796292;0,0132160649596877;0,251980147317491;0,23897171963036;0,100467420207953;0,0219342018850803;-0,419648537775295;-0,230481342512828;-0,614885069697055;0,409104280139596;0,292709592597146;-0,0918446446034995;0,00573245410874981;0,124950114568959;0,0820707853590928;0,0134056688559948;0,000564147750422222;0,182597506685148;0,0516989946445173;0,345624130443496;0,132429431041649;0,0612626758765067;0,00537794589632692;1,85988778866332e-05;0,00147496498221992;0,00132660636336586;0,000234476628012378;1,11761631130261e-05;0,00409091529309905;0,00123401548253467;0,00878288010817484;0,00388791807535024;0,00199032028437956;0,00019595517378834;7,63361463765328e-07;0,00437044745057232;1,26376521307757;0,00698005260967426
"satellite";-0,725734943202815;-0,721560250346063;-1,61759550569031;-1,0250902723849;1,6080936371957;-0,0980321158137834;-0,465080582006316;0,683602327595777;-0,22382521322074;0,236924181961164;-0,250488841324839;-0,254012467575304;-0,252551294947688;-0,566170100788834;-0,358788993164357;0,562844378243026;-0,0343119480089967;-0,162781560076773;0,2392657480519;-0,0783404399199227;0,0829251735111744;-0,0876729021813408;0,105147717850084;0,0759067763205454;0,352547487641079;0,125000913610007;0,272010617657416;0,000948827087789538;0,0200591418546593;0,0375114029339389;0,00363395747150729;0,00363050724055775;0,00360265033241862;0,00219226309171943;0,00216711423467003;0,0108912183976253;0,00437381921555944;0,0107636426471979;4,00012309299773e-05;0,000900311957374956;0,00194510777229704;0,000208523313520539;0,000233644403737636;0,000261164035913676;0,00416233090530697;1,7210160924884;0,0123283928849284
"report";1,76572885699972;-0,42403849836419;-0,311542761908357;-0,0732021556143483;-0,21499547968604;0,328925194066266;-0,112092952408168;0,221417646443558;0,479483501769876;0,105483519343836;-0,0870143552942983;0,898193496467175;-0,215700513684521;-0,158476020544276;-0,0372365778808791;-0,109364210058822;0,167318141153634;-0,0570196043711353;0,112631047088734;0,243904357821275;0,053657508446733;-0,0442625874945619;0,888126815186104;0,0374049512867735;0,0186593393621736;0,000909535959150692;0,00693753230380567;0,0152415021923354;0,00166263042099288;0,00561518246136029;0,0237953630090064;0,00102683560920868;0,000620312209088843;0,0123284431909239;0,00071100193835675;0,000383791666483301;2,11888774495646e-05;0,000182775872928861;0,000427813503129881;4,9684031136736e-05;0,000193858420182203;0,000909091392491272;4,39976449968919e-05;2,99393262265068e-05;0,00395421436004162;1,44076565002916;0,00820818054272117
"missile";-0,633207649318188;0,63798731354009;-0,710366183369459;-1,36622887516225;2,92052088805646;-1,17649659101646;0,364392404183348;0,914391376810842;0,989716711018083;0,323563525590839;-0,0374763641659388;-0,162696633428587;0,163924722316426;-0,182521778851172;-0,351039408195977;0,750399836224788;-0,302289517198174;0,0936271339605825;0,234944095832452;0,25429821813435;0,0831365451295436;-0,00962919239763964;0,0493924537464516;0,0366171000237908;0,041953368117862;0,137012564905185;0,553615622611364;0,0843249675942298;0,0075983462503318;0,0414137921271868;0,0438437958858062;0,00417822823505107;4,97605027412528e-05;0,00141856040824893;0,00144005677586841;0,00178533651323063;0,00660392981655792;0,0301770069466721;0,00489707635534792;0,000469779607044922;0,00295814714459156;0,0034655912293785;0,000370403129360488;4,96901640138753e-06;0,00353798126951093;2,1909005994925;0,0169824708484
"joe";-0,507913772607163;0,562400464927214;1,09071944910473;0,867844027726218;-0,290032909153217;-0,43154376482141;-1,26849694203142;0,900137755932697;-0,689745243326902;0,275924095809633;0,261894080412463;-0,210406101549;0,232977516493144;0,451836590277493;0,359509208992614;-0,120147743627031;-0,178769401620614;-0,525481904201262;0,372887065280169;-0,285730798291673;0,114303089330953;0,108491077521865;0,0814433605157979;0,0729220069579825;0,253475389783155;0,141678596149255;0,0139923181426754;0,0290758178062215;0,235975387736216;0,102850432537526;0,0545721644287794;0,00778681232922201;0,00622771361317053;0,00102009398702951;0,00125069539564133;0,00470420591393362;0,0029781294220065;0,000332624907272776;0,000736393423136002;0,00636266500456154;0,00320389419634869;0,00188121155320492;0,000301050577797901;0,000271213668625746;0,00395421436004162;1,36857615593478;0,00740624624292842
"unite";-0,491753054155242;0,226535661967793;0,788491273332307;0,0114118253977434;-0,569588442487022;0,346673570072027;-0,424356880227904;0,172779776629586;-0,832914455064464;1,05005999422384;-0,797514446308264;-0,245817073136256;0,113240442363022;0,394150306472399;0,00570453298604157;-0,284725356845871;0,173294871498449;-0,212127134506672;0,0863689988894563;-0,41635652648573;0,52490304272943;-0,398660802040468;0,13307257866379;0,0206233477338427;0,230899079470367;4,2702161386682e-05;0,0940667598257818;0,0327071307281097;0,0460329798871023;0,00660530257325153;0,138711760432984;0,196574604990679;0,100663753532705;0,00105686626257881;0,000224284397295922;0,00271718798138299;5,69162317810657e-07;0,0014179086098045;0,000525251581252067;0,000787024765396867;0,000130470317472542;0,00303198257618356;0,00481896895335206;0,0027797325980183;0,00437044745057232;1,0365961751876;0,0046961840247003
"need";-0,610963854066748;0,201098970818195;-0,652210640812867;-0,14673395889312;0,302218757057985;-1,1394152275602;-1,37886790439666;1,02559343190539;-0,30261752812705;0,464369227642161;-0,0469644406738699;-0,260213933482218;0,0856495091608336;-0,277781238898517;-0,0624950565648771;0,128717158998367;-0,485285203468982;-0,587269833996168;0,436807675762226;-0,128886998486824;0,197778219625518;-0,0200024956635238;0,133180406613444;0,0105370869116974;0,102428082020234;0,00457736718883147;0,0171700491887711;0,229076152749701;0,315113333605155;0,150894087449077;0,0118717708506005;0,0249253297486154;0,00022633367387178;0,00163138677429719;0,000176744374057623;0,00185909534230596;9,40994689992514e-05;0,000399179962428956;0,00567400796601816;0,00830942989662436;0,00459701969592444;0,000400234075946772;0,000942437954464209;9,63971538896948e-06;0,00437044745057232;1,28736640446605;0,00724319613866909
"surveillance";-0,496657269609822;-0,410342266014289;0,15272043470185;-1,08334745407929;-1,24410485356792;-0,385318591430997;0,44544973848775;-0,374465878535157;0,797704528850365;0,916134212133907;-0,0306994999338754;-0,21941840498636;-0,181285266554293;0,0674704192237615;-0,478612485843317;-0,549633558812333;-0,170230047794932;0,196795410238047;-0,165435423616269;0,352418188720461;0,404739283767613;-0,0135627438105591;0,0939478555759141;0,0468335789481938;0,0059951707890323;0,266350791933561;0,310603720801524;0,0279653169813647;0,0351061211622002;0,0214738660046768;0,0880593423549854;0,103560997957192;0,000103237491355962;0,00112938725411826;0,000770942155277901;0,000106788280096042;0,00537359366029587;0,00708668709818269;0,000679781305276189;0,000908503710595986;0,000642027736132437;0,00291348914415493;0,00384279743644718;4,31511020107813e-06;0,00457856399583767;1,24600614283393;0,00710836394912749
"secret";-0,641347522607284;-0,680662582900399;-0,269791933425405;-0,290929117058978;-0,096670978069125;-0,827353657793744;0,491476995907887;-0,286867339940993;-1,62936450709649;-0,0935832030157785;-0,128069377297411;-0,294899830235683;-0,312977400035925;-0,124053796984614;-0,133772945567055;-0,0444505576405865;-0,380427840800513;0,225987436684508;-0,131905288266877;-0,74920273267981;-0,0430307590026561;-0,0588879449785017;0,178052789139712;0,146459402196811;0,0212644344890087;0,0218313954344445;0,00213144225072905;0,146538202802353;0,0485713842623605;0,0143230863409964;0,417557689464581;0,00122818133844829;0,00204199228055584;0,0013696620845103;0,001542731493896;0,000242373152437605;0,000281838921632355;3,11185115532695e-05;0,00227933927180749;0,000804327617087671;0,000274024127283484;0,00884022042700783;2,91623421825346e-05;5,46156600252954e-05;0,00332986472424558;1,16876138233353;0,00454860576510864
"defense";2,25687591115575;-0,338751619300363;0,122408717217591;-0,286581296375076;-0,0799555564939036;-0,238186599851391;0,582385182650658;-0,0227105177761823;0,0843354725696984;0,240579756420821;-0,0198081256482727;0,939260697432787;-0,140980760452003;0,050943738881403;-0,119268652287844;-0,0332756937964003;-0,0991278744168945;0,242375537851726;-0,00945160372357072;0,0350985157813012;0,100123852041255;-0,00824369378009148;0,935103838565407;0,0153850460859784;0,00185653503587751;0,00898432271927851;0,000618388187740281;0,00515093023039454;0,0289252595047698;3,80724660647901e-05;0,000474441955600913;0,00344244796563275;2,07172832562377e-05;0,0222608254829255;0,000501520468501766;6,54863215542096e-05;0,000358939776914133;2,79397942350148e-05;0,000247947967393152;0,00148233559217312;2,25413526969993e-06;3,10846848292698e-05;0,000252955463723108;1,71479681074983e-06;0,00437044745057232;1,7946699197661;0,0140765124951463
"day";1,72585083943462;0,250346762993141;-0,0573603598216521;0,349365970624184;0,0508869234354385;-0,0792505330818372;-0,32036656027107;-0,656302515492747;0,257309797486308;-0,340615123412692;-0,568367870711811;0,840720123197523;0,121952347570572;-0,0279421649160083;0,170187941595466;0,0247887358294532;-0,0386056062399103;-0,156061351227604;-0,319707079587864;0,125344276399625;-0,165925108923242;-0,276871149793504;0,856112866507524;0,0131552780763959;0,00063823735663952;0,020904071878456;0,000392153688596605;0,00089276145723075;0,0137034846313951;0,0497788781286838;0,00691441111317828;0,0108033166776302;0,0267045404842729;0,0142574205534808;0,00029999803122712;1,57491883900096e-05;0,000584245863245388;1,2395008629481e-05;3,0063450750546e-05;0,000491279679004807;0,0020617812304617;0,000316918133880589;0,000555344273223974;0,0015462990298693;0,00478668054110302;1,43431509342441;0,00984744539150402
"news";-0,524428502971957;-0,229213740342636;0,502334811683628;-1,02525769256362;-1,82015730422647;-1,98429632457775;1,20203210405997;0,268052024431486;-1,14811433156844;-1,01550772688868;-0,343370513140695;-0,146208491498856;-0,0639038401162177;0,140048862003888;-0,285837592308252;-0,507452307098967;-0,553213585186751;0,335121565040491;0,0747317926337765;-0,320089513700241;-0,283119342317224;-0,0957302748934946;0,043311881042811;0,0060423702077822;0,0268197669569058;0,0986383328078651;0,274898090209855;0,306657835600899;0,105700917405602;0,00454972463232978;0,0754262976291411;0,0526145281167658;0,0053402553900422;0,00103027150575012;0,000196816003686473;0,000945291307913855;0,00393772321558707;0,01241071946271;0,0147500050504036;0,00541266622797815;0,000269164199881941;0,00493798071391283;0,00386318563593573;0,000441677329303035;0,00374609781477627;1,93771360033182;0,0140656008208942
"man";-0,48372724768772;1,05342673081485;-0,0753058004655349;0,963026253498635;0,000806217175812948;0,735872275656305;-0,317434484804918;-0,353689624397288;-2,24988572099329;1,54914964048373;-1,89627282185304;-0,128813783075718;0,28052147783279;-0,0200535014140304;0,25644835081624;0,000214690995583798;0,195958553380934;-0,084530977036899;-0,0941855121269841;-0,599131623439748;0,412529636680551;-0,504966542807299;0,0416603169775619;0,144285171651642;0,000681415964680201;0,098388174141641;6,09740393748959e-08;0,0476796314239129;0,00833377613320241;0,00895526756485881;0,32746163845432;0,13842449689222;0,184130049821921;0,000876557107762678;0,0041570742538012;2,12439842887803e-05;0,00347420440555611;2,4349116383693e-09;0,00202854195825861;0,000377474243200946;0,000468623164893507;0,0189626937847098;0,00899012756607612;0,0134704081307332;0,00374609781477627;1,82240999562279;0,0124414583680802
"intelligence";-0,427370280490224;-0,612962012676664;0,771766155498001;-1,97674687001575;-1,67653761341142;0,255857540956219;1,33123196132862;-0,480381269512198;1,04841539456616;2,09681808328189;0,51460676867737;-0,107853904919852;-0,15469102474528;0,194767856716573;-0,498864517964936;-0,423101784578976;0,0645698499756829;0,335958235604756;-0,121232098094925;0,264584832975148;0,529166459420393;0,129869464569171;0,0242988144169041;0,0365035526784758;0,0534788285613488;0,309758867724372;0,197025508979543;0,00430704522193376;0,109520665203247;0,0123441456839734;0,0531326248331046;0,189497157705152;0,0101327889919447;0,000608184330143742;0,00125110486238377;0,0019833440125608;0,0130115402726063;0,00935951173921582;0,000217983205041958;0,00590111478830497;0,000768420109379898;0,00366010352404016;0,0146402366680639;0,00088181519706494;0,00332986472424558;2,10823295763849;0,0148000706053632
"border";-0,457504192673187;1,12375504790413;0,0234273906487969;1,0007291444865;-0,125348615768883;0,202042519331178;-0,6626024291068;-0,897240472222344;-1,88286318849138;1,06851810318361;-0,450584375888044;-0,155424171926264;0,381764146789414;0,00795879655376931;0,339969558957462;-0,0425836639750733;0,0686382589795772;-0,22510052478103;-0,304812195488457;-0,639649770665084;0,362998949594694;-0,153073358948075;0,0523127068027961;0,230489905983209;9,25760939353658e-05;0,149140402767659;0,00206907163599106;0,00504555710699088;0,0509724179375746;0,0808997547512553;0,321938272249316;0,0924454518714384;0,014593882799833;0,000958339625160869;0,00578192694467852;2,51291111705503e-06;0,00458524329942621;7,19396587833199e-05;0,000186902383265175;0,00201018179797733;0,00368592928821291;0,016231805058204;0,00522748816030889;0,000929568814875587;0,00457856399583767;1,53814863633809;0,0108324301777965
"administration";-0,421499245209389;1,33486442394097;0,674656343232215;0,19176612674816;-1,46956433693858;-1,71702954428741;-1,28046959035735;2,34778844116274;1,49287944408869;-0,686162690714964;-0,14542683943923;-0,100954963613669;0,319718696723159;0,161589628823425;0,0459306690776571;-0,351981209574595;-0,411252587370632;-0,306690373404388;0,562328163915052;0,357565503783281;-0,164345559954144;-0,0348317617431199;0,0212761640339188;0,155835216574519;0,0367873853751298;0,00262415026826369;0,136268772108493;0,174607061483956;0,0912116722284405;0,265417837742325;0,0969766656991616;0,0182666401295764;0,000728434356214084;0,000665537782896467;0,00667503320404963;0,00170507830725127;0,000137759927705275;0,00809014529182752;0,0110442098246004;0,00614211086221402;0,0206489053403189;0,0083488871222656;0,00176373491911042;7,9226093928638e-05;0,00374609781477627;2,22206602312943;0,0184966479501836
"national";-0,28512106973934;-0,964448719615331;-0,948582718287304;1,19863687468142;-0,500134586649287;-0,751777712604855;0,366795824106335;0,113705694873099;-0,575665872051599;0,342806351711013;1,3625990572814;-0,110846004811556;-0,374946991861085;-0,368778795097674;0,465991899159577;-0,194436422565454;-0,292267267462208;0,142598551979758;0,0442051582246356;-0,223800584367953;0,133272207998973;0,529735181611504;0,0239423367458473;0,200058844988791;0,17885138436653;0,252132226903386;0,0388151345927295;0,0823177221017277;0,0184063988767017;0,00153103388801621;0,0354623018516375;0,0112127044969128;0,15726991118772;0,00032145399870485;0,0036780572991853;0,00355803835488726;0,00568113981052545;0,000989085846096608;0,00223480225894243;0,000531996744028108;5,11239783319276e-05;0,00131039182698306;0,000464684224910485;0,00734169565602056;0,00395421436004162;1,41694458834924;0,00793900257285986
